region_name,state_name,lat_max,lat_min,lng_max,lng_min,lat_avg,lng_avg,yearly_sunlight_kwh_kw_threshold_avg,count_qualified,percent_covered,percent_qualified,number_of_panels_n,number_of_panels_s,number_of_panels_e,number_of_panels_w,number_of_panels_f,number_of_panels_median,number_of_panels_total,kw_median,kw_total,yearly_sunlight_kwh_n,yearly_sunlight_kwh_s,yearly_sunlight_kwh_e,yearly_sunlight_kwh_w,yearly_sunlight_kwh_f,yearly_sunlight_kwh_median,yearly_sunlight_kwh_total,install_size_kw_buckets,carbon_offset_metric_tons,existing_installs_count,center_point
11001009505,District of Columbia,38.97024155,38.9548111,-76.99723053,-77.01071167,38.96196365,-77.00520325,1037,934,98.78444084,76.62018048,879,7446,3821,4054,26129,16,42329,4,10582.25,233384.3938,2436659.761,1116263.123,1164557.053,8016079.983,5060.362524,12966944.31,"[[0,574],[5,246],[10,55],[15,15],[20,9],[25,3],[30,4],[35,3],[40,1],[45,1],[50,1],[60,1],[65,2],[70,1],[90,1],[95,1],[120,1],[135,2],[140,1],[185,1],[220,1],[225,1],[235,1],[315,1],[320,1],[330,1],[355,1],[480,1],[505,1],[570,1],[755,1]]",8239.982623,2,POINT(-77.0052032470703 38.9619636535644)
11001009700,District of Columbia,38.83863831,38.82909012,-76.9850235,-76.99488831,38.834095,-76.98975372,1037,523,99.68798752,81.84663537,1062,5306,2411,3831,3772,16,16382,4,4095.5,282319.7622,1753392.196,677335.6471,1201634.212,1166801.954,5116.169922,5081483.771,"[[0,374],[5,90],[10,21],[15,7],[20,6],[25,2],[30,2],[35,4],[40,2],[45,2],[55,1],[65,2],[75,1],[80,1],[85,1],[90,1],[100,2],[120,1],[140,2],[150,1]]",3229.082886,0,POINT(-76.9897537231445 38.8340950012207)
11001009902,District of Columbia,38.88087082,38.86373901,-76.93501282,-76.95300293,38.87178421,-76.94454956,1037,531,95.39473684,52.31527094,826,2504,1817,2238,6534,16,13919,4,3479.75,222661.2294,806875.8707,523198.5057,671583.5079,1991098.405,4807.554761,4215417.519,"[[0,335],[5,142],[10,32],[15,7],[20,3],[25,1],[30,2],[45,1],[50,2],[60,1],[65,1],[95,1],[125,1],[130,1],[140,1]]",2678.731879,2,POINT(-76.9445495605469 38.8717842102051)
11001002501,District of Columbia,38.94826126,38.9418602,-77.0255127,-77.03643799,38.94465256,-77.03173065,1037,571,96.812749,78.32647462,972,3501,1413,1059,17282,17,24227,4.25,6056.75,265894.1459,1154160.773,403772.7612,306280.7624,5246125.818,5274.393604,7376234.261,"[[0,335],[5,189],[10,15],[15,3],[20,1],[25,5],[30,5],[35,2],[45,3],[60,1],[65,1],[70,2],[80,1],[90,1],[130,1],[195,1],[220,1],[285,1],[305,1],[510,1],[805,1]]",4687.306482,2,POINT(-77.0317306518555 38.944652557373)
11001002502,District of Columbia,38.94187164,38.93510818,-77.02429962,-77.03645325,38.93905258,-77.03014374,1037,684,96.51272385,66.796875,1889,2226,753,605,21791,17,27264,4.25,6816,524746.7716,732761.6753,229791.2314,176123.8451,6626315.821,5282.014551,8289739.344,"[[0,390],[5,209],[10,28],[15,10],[20,6],[25,2],[30,3],[35,5],[40,3],[45,1],[50,2],[55,2],[65,2],[80,2],[85,1],[90,3],[95,2],[105,2],[110,1],[120,1],[130,3],[145,1],[150,1],[155,1],[170,1],[235,1],[240,1]]",5267.802999,1,POINT(-77.030143737793 38.9390525817871)
11001002702,District of Columbia,38.93331909,38.92684174,-77.03646088,-77.05104828,38.93018341,-77.04181671,1037,659,98.59719439,66.97154472,713,1544,874,506,12544,17,16181,4.25,4045.25,197916.7421,499195.075,249671.3144,148293.4714,3797622.985,5154.114453,4892699.587,"[[0,403],[5,203],[10,21],[15,9],[20,7],[25,4],[30,2],[35,3],[40,1],[45,1],[50,1],[70,1],[115,1],[120,1],[135,1]]",3109.11797,2,POINT(-77.0418167114258 38.9301834106445)
11001003000,District of Columbia,38.93181992,38.92668152,-77.0270462,-77.03266907,38.92887878,-77.02993774,1037,243,95.34313725,62.46786632,247,247,130,112,9902,17,10638,4.25,2659.5,66875.16497,80002.90645,37618.9025,33065.58894,3014766.581,5233.374359,3232329.144,"[[0,142],[5,61],[10,11],[15,5],[20,6],[25,1],[30,4],[35,3],[45,1],[55,2],[70,1],[85,2],[130,1],[135,1],[145,1],[350,1]]",2054.017919,1,POINT(-77.0299377441406 38.9288787841797)
11001003400,District of Columbia,38.92845154,38.91292953,-77.01213837,-77.02295685,38.92148972,-77.01772308,1037,451,94.88139825,59.34210526,683,2692,2449,2812,37177,17,45813,4.25,11453.25,175402.6028,885426.3917,692960.192,818803.6858,11242623.1,5147.800568,13815215.97,"[[0,255],[5,75],[10,17],[15,15],[20,9],[25,8],[30,6],[35,4],[40,3],[45,4],[50,4],[55,1],[60,1],[65,2],[70,2],[75,6],[80,2],[85,2],[90,1],[105,3],[110,1],[120,4],[130,2],[135,1],[145,1],[165,1],[170,2],[180,1],[190,1],[195,1],[205,2],[225,1],[235,1],[240,1],[250,1],[255,2],[270,1],[300,2],[320,1],[350,1],[355,1],[365,1],[385,1]]",8779.025867,1,POINT(-77.0177230834961 38.9214897155762)
11001004801,District of Columbia,38.91625977,38.90856934,-77.01590729,-77.02191925,38.91173935,-77.01953125,1037,453,95.86410635,69.79969183,58,1056,320,305,13697,17,15436,4.25,3859,15540.46575,338333.2641,93374.08171,84433.81699,4144141.911,5078.685876,4675823.539,"[[0,274],[5,131],[10,16],[15,9],[20,4],[25,2],[30,3],[35,1],[40,3],[50,1],[55,2],[80,1],[105,1],[120,1],[155,1],[190,2],[380,1]]",2971.301779,0,POINT(-77.01953125 38.9117393493652)
11001007601,District of Columbia,38.87694931,38.86663055,-76.97068787,-76.99051666,38.87150955,-76.98000336,1037,804,95.0518755,67.50629723,343,4100,930,1575,18824,17,25772,4.25,6443,91704.37054,1350573.085,265867.5414,454126.6047,5719909.445,5369.403101,7882181.047,"[[0,468],[5,231],[10,44],[15,22],[20,10],[25,3],[30,4],[35,4],[40,1],[45,1],[50,1],[55,2],[60,1],[65,1],[75,3],[80,1],[85,1],[90,1],[135,1],[140,1],[190,1],[220,1],[300,1]]",5008.815746,2,POINT(-76.9800033569336 38.871509552002)
11001009302,District of Columbia,38.92782974,38.92123032,-76.98560333,-76.99623871,38.92511368,-76.99085236,1037,322,98.88888889,72.35955056,214,2063,919,1387,11001,17,15584,4.25,3896,58762.5975,673840.2019,256790.7501,394211.4181,3337121.278,5117.978143,4720726.246,"[[0,186],[5,82],[10,19],[15,7],[25,3],[30,3],[35,2],[40,3],[45,3],[60,1],[70,2],[75,1],[80,1],[90,1],[120,1],[125,1],[150,1],[160,1],[170,1],[185,1],[215,1],[280,1]]",2999.835682,1,POINT(-76.990852355957 38.9251136779785)
11001000100,District of Columbia,38.91902161,38.89175034,-77.05014038,-77.06926727,38.90607834,-77.06078339,1037,1083,95.0377562,61.46424518,752,5154,2191,3252,38440,18,49789,4.5,12447.25,204353.4565,1659411.266,622560.0827,921743.3826,11602971.1,5344.240112,15011039.29,"[[0,610],[5,299],[10,68],[15,26],[20,18],[25,8],[30,6],[35,5],[40,2],[45,8],[50,3],[55,2],[60,2],[70,1],[75,2],[80,1],[85,1],[95,1],[130,1],[135,1],[140,1],[145,2],[155,1],[170,1],[175,1],[190,1],[205,1],[225,1],[240,1],[275,1],[285,1],[290,1],[300,1],[310,2],[380,1],[630,1]]",9538.924505,1,POINT(-77.0607833862305 38.9060783386231)
11001000502,District of Columbia,38.93270874,38.92321014,-77.05268097,-77.06639862,38.92835617,-77.05956268,1037,366,99.14821124,62.88659794,188,3336,1133,1952,10224,18,16833,4.5,4208.25,51195.75266,1055756.987,325325.5105,560022.8697,3106969.405,5507.192334,5099270.525,"[[0,212],[5,114],[10,12],[15,4],[20,4],[25,3],[30,1],[35,1],[40,2],[50,3],[55,1],[65,1],[80,1],[90,1],[150,1],[190,1],[195,1],[345,1],[390,1],[440,1]]",3240.385668,3,POINT(-77.0595626831055 38.9283561706543)
11001001402,District of Columbia,38.96588135,38.95434189,-77.05599976,-77.07331085,38.96060562,-77.06308746,1037,493,98.40909091,56.92840647,522,5692,2462,3086,4961,18,16723,4.5,4180.75,132081.9055,1767915.969,694626.7416,880610.064,1467310.384,5422.218896,4942545.064,"[[0,261],[5,182],[10,29],[15,3],[20,2],[25,1],[35,3],[45,2],[50,1],[65,1],[75,1],[80,1],[85,1],[135,1],[140,2],[170,1],[455,1]]",3140.792808,5,POINT(-77.0630874633789 38.9606056213379)
11001001901,District of Columbia,38.96992874,38.95872879,-77.01988983,-77.0280304,38.96468735,-77.02362823,1037,971,96.71682627,68.67043847,607,4033,1077,1623,21621,18,28961,4.5,7240.25,150903.2406,1322229.322,305729.5907,454756.3872,6575882.017,5331.78728,8809500.558,"[[0,566],[5,339],[10,38],[15,4],[20,3],[25,1],[30,6],[35,2],[40,2],[45,1],[50,1],[55,2],[65,1],[115,1],[140,1],[285,1],[515,1],[805,1]]",5598.090788,3,POINT(-77.0236282348633 38.9646873474121)
11001004802,District of Columbia,38.90856934,38.90293884,-77.01477814,-77.02191925,38.90621567,-77.01889038,1037,238,96.39423077,59.35162095,774,1710,2479,2674,7181,18,14818,4.5,3704.5,201629.2219,566199.884,728333.7492,777287.2929,2174019.512,5590.53197,4447469.66,"[[0,124],[5,46],[10,13],[15,9],[20,11],[25,5],[30,3],[35,5],[40,3],[45,2],[50,1],[55,1],[60,2],[65,1],[85,2],[90,1],[95,1],[105,2],[120,1],[135,3],[140,1],[230,1]]",2826.191879,0,POINT(-77.0188903808594 38.9062156677246)
11001004901,District of Columbia,38.9140892,38.90856934,-77.02191162,-77.02703857,38.91133118,-77.02448273,1037,297,95.11111111,69.39252336,58,136,412,456,14015,18,15077,4.5,3769.25,15703.19592,46552.40644,117050.5438,130847.4052,4244924.841,5374.551349,4555078.392,"[[0,173],[5,78],[10,16],[15,3],[20,3],[25,8],[30,1],[40,3],[55,2],[60,2],[65,2],[85,1],[105,1],[190,1],[210,1],[230,1],[780,1]]",2894.572992,0,POINT(-77.0244827270508 38.9113311767578)
11001007407,District of Columbia,38.8633194,38.85329819,-76.97463989,-76.99436188,38.85746765,-76.98506165,1037,280,94.58128079,48.61111111,273,3589,1001,886,9188,18,14937,4.5,3734.25,74083.0856,1196772.076,301049.1401,260073.6729,2812326.617,5614.603198,4644304.592,"[[0,156],[5,55],[10,13],[15,7],[20,8],[25,14],[30,11],[35,6],[40,2],[45,2],[60,1],[80,1],[90,1],[125,1],[185,1],[740,1]]",2951.272729,0,POINT(-76.9850616455078 38.8574676513672)
11001008904,District of Columbia,38.90459061,38.89783859,-76.9702301,-76.98343658,38.90094376,-76.97485352,1037,212,94.66950959,47.74774775,8,808,1061,1659,20551,18,24087,4.5,6021.75,2177.343481,272906.1429,309618.9891,479688.6594,6315683.969,5426.804767,7380075.104,"[[0,115],[5,45],[10,2],[15,8],[20,4],[25,3],[30,6],[35,3],[40,2],[45,2],[50,2],[55,1],[60,1],[65,2],[85,1],[100,1],[105,1],[110,3],[115,2],[125,2],[160,1],[370,1],[420,1],[430,1],[625,1],[1070,1]]",4689.747186,0,POINT(-76.974853515625 38.9009437561035)
11001009201,District of Columbia,38.934021,38.92557907,-76.99398804,-77.00628662,38.92877579,-76.99893951,1037,223,94.52332657,47.85407725,302,2229,1981,2436,12379,18,19327,4.5,4831.75,78815.57639,722400.2517,588442.0172,683005.4415,3771182.588,5609.237573,5843845.874,"[[0,114],[5,48],[10,15],[15,7],[20,4],[30,2],[35,2],[40,3],[45,4],[55,2],[60,1],[65,2],[75,1],[90,1],[95,2],[110,1],[115,1],[120,1],[130,2],[145,2],[155,2],[185,1],[200,1],[210,1],[245,1],[270,1],[285,1]]",3713.53399,0,POINT(-76.9989395141602 38.9287757873535)
11001009503,District of Columbia,38.95323944,38.93463135,-76.97776794,-76.98953247,38.94344711,-76.98452759,1037,959,98.66666667,76.23211447,722,6639,3747,5394,12978,18,29480,4.5,7370,198287.9938,2124367.535,1063927.324,1576608.645,3897983.562,5494.365552,8861175.06,"[[0,554],[5,344],[10,20],[15,19],[20,4],[25,1],[30,1],[45,1],[50,2],[65,1],[75,1],[80,1],[85,1],[100,1],[125,1],[150,1],[220,1],[230,1],[275,1],[290,1],[320,1],[390,1]]",5630.9279,5,POINT(-76.9845275878906 38.9434471130371)
11001009903,District of Columbia,38.88977051,38.88571167,-76.91339111,-76.93015289,38.88828659,-76.92118835,1037,446,110.0178891,72.5203252,545,2369,2426,2428,3616,18,11384,4.5,2846,145028.7153,779165.3917,703313.3799,728216.8,1099863.159,5374.528729,3455587.446,"[[0,244],[5,148],[10,36],[15,9],[20,2],[25,1],[30,2],[40,1],[45,2],[195,1]]",2195.88978,17,POINT(-76.9211883544922 38.8882865905762)
11001009905,District of Columbia,38.88864899,38.88066864,-76.91857147,-76.92932129,38.88431931,-76.92504883,1037,450,98.77488515,69.76744186,581,3498,2903,2405,7092,18,16479,4.5,4119.75,155251.8138,1157230.299,845648.2026,672667.9144,2167792.034,5826.227155,4998590.263,"[[0,230],[5,118],[10,47],[15,16],[20,6],[25,10],[30,7],[35,4],[40,2],[45,1],[50,5],[55,1],[65,1],[90,1],[350,1]]",3176.407326,4,POINT(-76.925048828125 38.8843193054199)
11001000701,District of Columbia,38.93349075,38.92541885,-77.07241058,-77.08151245,38.92954254,-77.07666779,1037,282,98.67021277,76.01078167,175,2024,718,951,18970,19,22838,4.75,5709.5,46628.48113,632399.5986,203164.8667,269026.9518,5756287.346,5806.414746,6907507.244,"[[0,141],[5,85],[10,16],[15,4],[20,2],[25,1],[30,4],[35,3],[40,2],[45,1],[55,3],[60,1],[70,1],[75,1],[80,2],[85,1],[95,2],[110,1],[120,1],[125,1],[150,1],[170,1],[185,1],[220,1],[260,1],[310,1],[465,1],[480,1],[505,1]]",4389.448916,1,POINT(-77.0766677856445 38.9295425415039)
11001001100,District of Columbia,38.96730042,38.94649887,-77.06941986,-77.08573151,38.95724487,-77.07766724,1037,1043,98.11932555,68.93588896,964,13316,3672,5649,23711,19,47312,4.75,11828,252322.4961,4237666.871,1050432.935,1583909.963,7109712.192,5932.170337,14234044.46,"[[0,510],[5,367],[10,83],[15,21],[20,13],[25,6],[30,5],[35,2],[40,1],[45,4],[50,2],[55,1],[60,3],[65,2],[70,2],[75,2],[80,1],[90,1],[95,1],[110,1],[130,1],[145,1],[150,2],[155,1],[160,1],[185,1],[215,1],[230,1],[245,1],[385,1],[420,1],[500,1],[520,1],[600,1]]",9045.17488,17,POINT(-77.0776672363281 38.9572448730469)
11001002002,District of Columbia,38.9614296,38.94612122,-77.0266037,-77.03642273,38.95249939,-77.03108215,1037,805,98.7144169,74.88372093,1121,6921,3463,3485,8937,19,23927,4.75,5981.75,302472.792,2250421.952,995699.2975,982458.1785,2712152.505,5658.845325,7243204.725,"[[0,422],[5,289],[10,52],[15,14],[20,5],[25,1],[30,5],[35,1],[40,1],[45,2],[50,1],[55,1],[60,1],[70,3],[75,1],[80,2],[90,1],[160,1],[205,1],[305,1]]",4602.771449,9,POINT(-77.0310821533203 38.9524993896484)
11001004002,District of Columbia,38.92266083,38.91437912,-77.04164886,-77.04634857,38.91809845,-77.04373932,1037,167,93.61702128,63.25757576,12,233,379,311,10663,19,11598,4.75,2899.5,3213.156573,73773.2441,104521.11,88942.35997,3213790.914,5865.862036,3484240.784,"[[0,84],[5,32],[10,12],[15,16],[20,7],[30,1],[35,3],[40,2],[45,1],[50,1],[55,2],[80,1],[105,1],[165,1],[245,1],[380,1],[410,1]]",2214.097849,0,POINT(-77.0437393188477 38.918098449707)
11001007808,District of Columbia,38.89661026,38.88975143,-76.90939331,-76.92797089,38.89276886,-76.91943359,1037,667,98.61386139,66.96787149,353,4771,3470,4176,10280,19,23050,4.75,5762.5,91643.86863,1547350.732,1005129.95,1196807.923,3103658.612,5562.361816,6944591.085,"[[0,348],[5,193],[10,53],[15,28],[20,16],[25,11],[30,3],[35,5],[40,2],[50,1],[60,1],[70,2],[85,1],[245,1],[275,1],[335,1]]",4413.014237,10,POINT(-76.91943359375 38.8927688598633)
11001009000,District of Columbia,38.9307518,38.91687012,-76.94191742,-76.96515656,38.92290115,-76.95401764,1037,602,119.0556492,85.26912181,849,5877,2969,4773,27706,19,42174,4.75,10543.5,227507.9173,1940506.279,887223.3264,1412442.332,8542745.189,5811.447925,13010425.04,"[[0,313],[5,211],[10,44],[15,9],[20,4],[30,1],[35,1],[40,1],[50,3],[55,1],[60,1],[75,2],[125,1],[130,1],[135,1],[140,1],[160,1],[320,1],[380,1],[550,1],[1455,1],[1560,1],[1845,1]]",8267.612915,0,POINT(-76.9540176391602 38.9229011535645)
11001009204,District of Columbia,38.92559052,38.91975021,-76.99465179,-77.00356293,38.92341232,-76.99877167,1037,158,97.64150943,76.32850242,7,861,325,545,18293,19,20031,4.75,5007.75,1965.596155,282962.5601,89810.22979,163249.973,5600400.632,5782.935156,6138388.992,"[[0,82],[5,39],[10,8],[15,5],[20,1],[25,2],[30,2],[35,1],[40,1],[50,2],[60,1],[65,1],[70,1],[80,1],[125,1],[135,1],[150,1],[175,2],[195,1],[215,1],[250,1],[350,1],[495,1],[1405,1]]",3900.704545,2,POINT(-76.9987716674805 38.923412322998)
11001009400,District of Columbia,38.94636154,38.92765045,-76.96344757,-76.98040009,38.93677521,-76.97424316,1037,1280,98.62686567,77.48184019,746,12355,4975,8218,10713,19,37007,4.75,9251.75,197961.8417,3978301.88,1402169.957,2338170.354,3237604.531,5739.573535,11154208.56,"[[0,668],[5,485],[10,84],[15,14],[20,8],[25,2],[30,2],[35,2],[40,2],[45,1],[50,2],[60,1],[65,1],[85,1],[95,1],[185,1],[195,1],[200,1],[235,1],[295,1],[530,1]]",7088.060418,7,POINT(-76.9742431640625 38.9367752075195)
11001009802,District of Columbia,38.83271027,38.82920074,-76.99091339,-77.0005722,38.83073044,-76.99655914,1037,198,99.18367347,81.48148148,5,1891,164,726,3295,19,6081,4.75,1520.25,1374.540063,641496.3212,47684.48265,207750.98,1015851.103,5823.889136,1914157.427,"[[0,100],[5,42],[10,32],[15,10],[20,9],[25,1],[30,3],[45,1]]",1216.371687,3,POINT(-76.9965591430664 38.8307304382324)
11001009807,District of Columbia,38.83958817,38.8218689,-77.0059967,-77.01737213,38.82921219,-77.01174927,1037,491,96.81697613,67.26027397,259,3512,2462,2086,13921,19,22240,4.75,5560,66433.27786,1148700.676,729772.4805,591909.3488,4262711.231,5787.934717,6799527.014,"[[0,250],[5,118],[10,42],[15,24],[20,13],[25,9],[30,18],[35,2],[40,1],[45,2],[55,1],[65,1],[70,2],[75,1],[80,1],[85,2],[105,1],[175,1],[380,1],[420,1]]",4320.83173,1,POINT(-77.0117492675781 38.8292121887207)
11001001001,District of Columbia,38.9607811,38.93817139,-77.07849884,-77.10063171,38.94895554,-77.08847046,1037,1933,99.19257166,78.67317867,716,23792,5612,9738,28545,20,68403,5,17100.75,192973.0649,7618783.124,1568029.532,2791109.436,8704853.949,6176.658746,20875749.11,"[[0,929],[5,828],[10,97],[15,29],[20,7],[25,3],[30,2],[35,2],[40,3],[45,1],[50,1],[55,3],[60,3],[65,2],[70,2],[75,2],[80,1],[100,1],[105,1],[135,1],[165,2],[190,1],[230,1],[245,1],[260,1],[265,1],[270,1],[280,1],[305,1],[330,1],[375,1],[385,1],[660,1],[935,1]]",13265.71671,24,POINT(-77.0884704589844 38.9489555358887)
11001001200,District of Columbia,38.95434189,38.94047165,-77.06165314,-77.07888794,38.94622421,-77.07051849,1037,731,99.15174364,69.48669202,713,7432,2399,2741,29149,20,42434,5,10608.5,193658.8086,2308004.358,678254.8503,770847.4205,8772380.08,5772.47171,12723145.52,"[[0,361],[5,266],[10,44],[15,4],[25,2],[30,2],[35,1],[40,1],[45,4],[50,2],[55,3],[60,2],[65,2],[70,2],[75,2],[80,5],[85,2],[90,1],[95,2],[105,1],[110,2],[115,1],[125,1],[130,1],[135,1],[140,2],[145,2],[150,1],[195,1],[210,1],[220,1],[230,2],[240,1],[295,1],[345,1],[375,1],[450,1],[535,1]]",8085.058085,18,POINT(-77.0705184936523 38.9462242126465)
11001001401,District of Columbia,38.97179031,38.96100998,-77.06204987,-77.0774231,38.96530533,-77.07061005,1037,548,99.04988124,65.70743405,154,6949,1636,2434,6168,20,17341,5,4335.25,40971.21855,2163737.196,451184.959,680927.2173,1857605.463,5797.743335,5194426.054,"[[0,266],[5,238],[10,24],[15,5],[20,2],[25,1],[35,2],[45,1],[70,1],[85,1],[115,1],[125,1],[145,1],[150,2],[175,1],[270,1]]",3300.853261,10,POINT(-77.0706100463867 38.9653053283691)
11001001702,District of Columbia,38.97853088,38.96390152,-77.00805664,-77.02541351,38.9717865,-77.0160675,1037,574,96.71945701,67.13450292,462,5720,2233,2515,25956,20,36886,5,9221.5,124239.0257,1831579.971,639615.1597,708419.2344,7953100.459,5938.888989,11256953.85,"[[0,279],[5,175],[10,47],[15,16],[20,5],[25,4],[30,4],[35,2],[40,6],[50,5],[55,1],[60,2],[70,4],[75,1],[80,3],[90,1],[95,2],[100,1],[115,2],[120,1],[125,1],[130,1],[150,1],[170,1],[195,1],[225,1],[255,1],[295,1],[300,1],[330,1],[400,1],[530,1],[700,1]]",7153.351003,11,POINT(-77.0160675048828 38.9717864990234)
11001002802,District of Columbia,38.93328857,38.92626953,-77.03237152,-77.03671265,38.9294281,-77.03462982,1037,153,96.01449275,57.73584906,117,530,170,48,20508,20,21373,5,5343.25,32361.6608,169330.0085,50436.42219,13190.65465,6229683.741,5879.141626,6495002.487,"[[0,76],[5,23],[10,13],[15,4],[20,11],[25,3],[30,3],[35,4],[40,3],[45,2],[55,2],[65,1],[85,1],[105,1],[150,1],[175,2],[210,1],[1005,1],[1835,1]]",4127.318382,2,POINT(-77.0346298217773 38.9294281005859)
11001003900,District of Columbia,38.92818832,38.92266083,-77.03649139,-77.04995728,38.92547226,-77.04396057,1037,224,95.55555556,74.41860465,258,700,311,735,13830,20,15834,5,3958.5,70019.34091,211219.6943,85154.79307,220618.6851,4184850.905,5992.435254,4771863.418,"[[0,110],[5,62],[10,5],[15,6],[20,7],[25,6],[30,2],[40,2],[45,3],[50,3],[55,1],[60,2],[65,2],[75,1],[85,2],[90,2],[95,1],[120,1],[125,1],[135,1],[230,1],[245,1],[255,1],[295,1]]",3032.331341,0,POINT(-77.0439605712891 38.9254722595215)
11001004902,District of Columbia,38.90858078,38.90293121,-77.02191162,-77.0270462,38.9058876,-77.02439117,1037,178,95.07575758,70.91633466,59,327,569,748,11019,20,12722,5,3180.5,15865.72169,103233.5764,167747.7589,218316.8516,3341273.564,6244.806708,3846437.473,"[[0,79],[5,51],[10,17],[15,8],[20,3],[25,1],[30,2],[35,2],[40,1],[45,2],[55,1],[60,1],[65,1],[80,1],[85,2],[105,2],[135,1],[160,1],[445,1],[475,1]]",2444.259586,0,POINT(-77.0243911743164 38.9058876037598)
11001005201,District of Columbia,38.9140892,38.9052887,-77.03148651,-77.03652954,38.91020203,-77.03411865,1037,286,94.0552017,64.55981941,56,959,177,325,13419,20,14936,5,3734,15131.69689,308323.1906,50462.07078,92649.06232,4022437.429,6035.018365,4489003.45,"[[0,135],[5,77],[10,16],[15,14],[20,6],[25,6],[30,5],[35,5],[40,2],[45,1],[50,1],[55,4],[65,2],[70,2],[75,1],[80,2],[90,1],[95,1],[100,1],[110,2],[120,1],[140,1]]",2852.584967,5,POINT(-77.0341186523438 38.9102020263672)
11001005301,District of Columbia,38.9140892,38.90702057,-77.03614044,-77.04297638,38.91077805,-77.03894806,1037,243,95.36585366,62.1483376,100,674,260,388,15833,20,17255,5,4313.75,26939.75899,221042.2814,74317.00338,111355.9179,4755222.606,5947.060486,5188877.568,"[[0,118],[5,48],[10,19],[15,10],[20,6],[25,2],[30,6],[35,5],[40,6],[45,1],[50,1],[55,1],[65,1],[70,2],[75,2],[80,1],[85,2],[90,1],[105,2],[110,2],[115,1],[120,1],[125,1],[145,1],[155,1],[195,1],[225,1]]",3297.327416,0,POINT(-77.038948059082 38.9107780456543)
11001005500,District of Columbia,38.91437912,38.90198898,-77.04264832,-77.05599976,38.90762329,-77.04924774,1037,314,95.63492063,65.14522822,218,771,339,471,31145,20,32944,5,8236,58935.72285,242810.8415,95505.50185,129968.9445,9338272.128,6033.883337,9865493.138,"[[0,150],[5,61],[10,15],[15,16],[20,11],[25,4],[30,8],[35,3],[40,1],[45,1],[50,2],[55,2],[60,2],[65,3],[70,2],[75,1],[80,3],[85,1],[90,2],[95,3],[100,2],[110,2],[115,1],[120,1],[130,1],[140,1],[145,1],[165,1],[190,2],[195,1],[200,1],[205,1],[225,1],[230,1],[235,1],[275,1],[280,1],[310,1],[325,1],[380,1]]",6269.1325,3,POINT(-77.0492477416992 38.9076232910156)
11001007503,District of Columbia,38.86795044,38.86019897,-76.9821701,-76.99240112,38.86398697,-76.98697662,1037,424,97.56097561,70.66666667,931,1682,1667,1187,16211,20,21678,5,5419.5,251890.8051,537010.369,500095.0679,343289.0271,4926735.021,6074.772778,6559020.29,"[[0,209],[5,125],[10,33],[15,8],[20,9],[25,3],[30,5],[40,3],[45,2],[50,2],[55,2],[60,3],[65,1],[75,2],[85,1],[90,2],[95,2],[100,3],[105,1],[110,2],[115,1],[120,2],[185,1],[210,2]]",4167.999176,1,POINT(-76.9869766235352 38.8639869689941)
