region_name,state_name,lat_max,lat_min,lng_max,lng_min,lat_avg,lng_avg,yearly_sunlight_kwh_kw_threshold_avg,count_qualified,percent_covered,percent_qualified,number_of_panels_n,number_of_panels_s,number_of_panels_e,number_of_panels_w,number_of_panels_f,number_of_panels_median,number_of_panels_total,kw_median,kw_total,yearly_sunlight_kwh_n,yearly_sunlight_kwh_s,yearly_sunlight_kwh_e,yearly_sunlight_kwh_w,yearly_sunlight_kwh_f,yearly_sunlight_kwh_median,yearly_sunlight_kwh_total,install_size_kw_buckets,carbon_offset_metric_tons,existing_installs_count,center_point
11001007707,District of Columbia,38.88162994,38.87289047,-76.92434692,-76.94486237,38.87794113,-76.93536377,1037,740,98.27411168,76.44628099,737,5565,3188,5043,9402,20,23935,5,5983.75,194442.4963,1812709.193,900078.3553,1484333.066,2875074.65,6376.261719,7266637.76,"[[0,345],[5,241],[10,100],[15,31],[20,5],[25,4],[30,1],[35,1],[40,1],[45,1],[50,1],[55,1],[60,2],[70,1],[125,1],[135,2],[150,1],[260,1]]",4617.66222,7,POINT(-76.9353637695312 38.8779411315918)
11001007803,District of Columbia,38.90217972,38.88975906,-76.93486786,-76.95136261,38.89598465,-76.94138336,1037,695,96.7711301,68.20412169,429,3977,2908,3086,19420,20,29820,5,7455,114003.3908,1284078.117,839291.8694,874162.9899,5880417.271,5998.651398,8991953.638,"[[0,340],[5,232],[10,65],[15,19],[20,10],[25,4],[30,3],[35,1],[40,4],[45,1],[50,2],[55,1],[60,1],[65,2],[75,1],[80,1],[85,2],[120,1],[125,1],[340,1],[420,1],[615,1],[645,1]]",5714.032537,1,POINT(-76.9413833618164 38.8959846496582)
11001007804,District of Columbia,38.90055847,38.88975906,-76.92514038,-76.93919373,38.89542007,-76.93134308,1037,538,96.90860215,74.6185853,253,2973,1352,2067,16387,20,23032,5,5758,66794.62685,961407.3484,389846.3942,585858.4362,4994404.537,6133.678442,6998311.343,"[[0,254],[5,155],[10,56],[15,21],[20,15],[25,8],[30,10],[35,6],[40,1],[45,3],[50,1],[55,1],[95,1],[105,1],[110,1],[175,1],[240,1],[245,1],[435,1]]",4447.151346,2,POINT(-76.9313430786133 38.8954200744629)
11001007809,District of Columbia,38.90399933,38.89897919,-76.92359924,-76.94261169,38.90153885,-76.93219757,1037,565,98.6784141,84.07738095,496,4878,1889,2233,11768,20,21264,5,5316,130403.0779,1598019.838,558181.6512,634699.5785,3588571.458,6240.342755,6509875.604,"[[0,270],[5,213],[10,39],[15,12],[20,14],[25,5],[30,2],[35,4],[40,3],[70,1],[305,1],[1140,1]]",4136.769662,5,POINT(-76.9321975708008 38.901538848877)
11001009301,District of Columbia,38.93508148,38.92456818,-76.97910309,-76.99443817,38.93073273,-76.98638916,1037,974,98.54740061,75.56245151,1230,8733,3918,5547,9872,20,29300,5,7325,332090.6176,2808558.222,1104010.831,1565784.178,2993539.335,5927.52605,8803983.184,"[[0,472],[5,379],[10,67],[15,20],[20,12],[25,2],[30,5],[35,2],[40,2],[45,2],[50,1],[60,1],[65,2],[70,1],[110,1],[115,1],[130,1],[140,1],[170,1],[295,1]]",5594.584714,9,POINT(-76.9863891601562 38.9307327270508)
11001009504,District of Columbia,38.94628143,38.93389893,-76.98829651,-77.00007629,38.94093323,-76.99308777,1037,702,97.99554566,79.77272727,207,3435,3042,3652,26705,20,37041,5,9260.25,55718.53407,1112061.524,876798.067,1076080.805,8090839.606,6195.608185,11211498.54,"[[0,321],[5,270],[10,63],[15,10],[20,4],[25,3],[30,1],[35,2],[40,4],[60,1],[65,1],[70,1],[75,2],[80,1],[90,1],[100,1],[115,1],[125,1],[135,1],[140,1],[165,2],[200,1],[275,1],[280,2],[300,1],[370,1],[380,1],[470,1],[485,1],[490,1]]",7124.46594,2,POINT(-76.9930877685547 38.9409332275391)
11001009907,District of Columbia,38.8865509,38.87908936,-76.9330368,-76.94577026,38.88277054,-76.93881226,1037,282,99.68944099,87.85046729,103,2731,1164,1304,7413,20,12715,5,3178.75,27194.80724,897186.0793,324904.5746,377442.6814,2235820.598,6493.032129,3862548.74,"[[0,133],[5,78],[10,15],[15,15],[20,10],[25,6],[30,6],[35,6],[45,2],[55,2],[60,2],[70,1],[75,3],[80,1],[95,1],[185,1]]",2454.497662,0,POINT(-76.9388122558594 38.8827705383301)
11001000501,District of Columbia,38.93397903,38.91775894,-77.04457855,-77.05908203,38.92658615,-77.05171967,1037,202,98.98648649,68.94197952,143,1354,751,1147,20203,21,23598,5.25,5899.5,38919.58262,428051.7826,215260.9142,336596.7755,6040424.628,6114.52854,7059253.683,"[[0,89],[5,61],[10,11],[15,1],[20,3],[25,3],[30,1],[35,3],[40,2],[50,5],[55,1],[60,1],[70,2],[75,3],[85,1],[95,2],[100,2],[125,1],[150,1],[155,1],[160,2],[210,1],[215,1],[280,1],[315,1],[470,1],[1180,1]]",4485.877804,2,POINT(-77.0517196655273 38.926586151123)
11001000600,District of Columbia,38.94221878,38.93013,-77.05677032,-77.07650757,38.93629456,-77.0664978,1037,668,98.66539561,64.5410628,713,7418,2047,2687,14879,21,27744,5.25,6936,194835.3957,2322342.264,578536.0839,749001.8952,4452240.99,6308.325842,8296956.628,"[[0,306],[5,248],[10,51],[15,12],[20,12],[25,5],[30,2],[35,6],[45,1],[50,3],[55,5],[60,3],[65,3],[70,1],[75,1],[85,1],[100,1],[125,1],[170,1],[185,1],[190,1],[250,1],[280,1],[305,1]]",5272.389299,5,POINT(-77.0664978027344 38.9362945556641)
11001001803,District of Columbia,38.97325134,38.96133041,-77.0333786,-77.04763031,38.96707153,-77.03972626,1037,211,98.3713355,69.86754967,59,1584,560,460,10628,21,13291,5.25,3322.75,15888.48441,504680.1758,156676.2062,125515.0707,3223005.91,6765.799536,4025765.847,"[[0,89],[5,74],[10,12],[15,3],[20,5],[25,6],[30,3],[35,4],[40,1],[45,1],[50,1],[55,1],[60,2],[75,1],[95,1],[125,1],[145,1],[165,1],[175,1],[185,1],[205,1],[305,1]]",2558.215708,1,POINT(-77.0397262573242 38.9670715332031)
11001001804,District of Columbia,38.97235107,38.96126175,-77.02702332,-77.03341675,38.96709442,-77.03043365,1037,548,98.46582985,77.6203966,127,6047,1304,1358,13329,21,22165,5.25,5541.25,33681.92693,1987375.789,373831.9582,372349.0026,4052595.905,6571.916113,6819834.582,"[[0,238],[5,219],[10,29],[15,9],[20,4],[25,9],[30,9],[35,4],[40,4],[45,3],[50,1],[55,2],[60,2],[65,2],[70,3],[75,4],[90,1],[100,1],[115,1],[120,1],[170,2]]",4333.73639,1,POINT(-77.0304336547852 38.9670944213867)
11001002001,District of Columbia,38.96310043,38.95252991,-77.02851105,-77.04348755,38.95933914,-77.03592682,1037,352,99.77628635,78.92376682,364,3595,1379,1508,5604,21,12450,5.25,3112.5,96988.84803,1147966.274,394539.0738,417587.3897,1687269.853,6171.412134,3744351.438,"[[0,157],[5,130],[10,37],[15,10],[20,4],[25,3],[30,3],[35,1],[40,1],[45,2],[50,1],[65,1],[240,1],[295,1]]",2379.38793,7,POINT(-77.0359268188477 38.9593391418457)
11001007304,District of Columbia,38.84661865,38.83390045,-76.97296906,-76.99423218,38.84087753,-76.98516846,1037,369,99.38900204,75.6147541,1435,4286,1782,2150,16818,21,26471,5.25,6617.75,388779.137,1424450.635,508393.5143,629993.5086,5166655.484,6472.431665,8118272.278,"[[0,167],[5,102],[10,19],[15,17],[20,13],[25,7],[30,6],[35,2],[40,2],[45,2],[50,4],[55,5],[60,3],[65,3],[70,2],[75,1],[80,2],[85,2],[90,1],[100,2],[105,1],[115,1],[165,1],[245,1],[335,1],[595,1],[630,1]]",5158.842429,5,POINT(-76.9851684570312 38.840877532959)
11001007703,District of Columbia,38.88978958,38.88087082,-76.93823242,-76.95749664,38.88619614,-76.94754028,1037,648,99.72489684,89.37931034,771,6092,4152,4165,17067,21,32247,5.25,8061.75,203445.4966,2009877.829,1186716.08,1246966.738,5192010.825,6502.058398,9839016.969,"[[0,301],[5,144],[10,88],[15,37],[20,25],[25,18],[30,7],[40,2],[50,1],[55,3],[60,3],[65,5],[70,2],[75,3],[80,1],[90,1],[95,2],[100,1],[145,1],[255,1],[405,1],[650,1]]",6252.307937,2,POINT(-76.9475402832031 38.8861961364746)
11001007806,District of Columbia,38.91033936,38.90193176,-76.92359924,-76.94322968,38.90560532,-76.93269348,1037,520,97.92284866,78.78787879,780,4465,2409,3319,14086,21,25059,5.25,6264.75,209311.5866,1452197.766,699616.7947,957659.8051,4302452.34,6363.802869,7621238.292,"[[0,235],[5,179],[10,59],[15,10],[20,9],[25,2],[30,4],[35,2],[40,3],[45,3],[50,1],[55,1],[65,1],[75,2],[80,1],[85,1],[95,1],[135,1],[210,1],[370,1],[405,1],[410,1],[520,1]]",4842.996898,3,POINT(-76.9326934814453 38.9056053161621)
11001008804,District of Columbia,38.91722107,38.9039917,-76.97506714,-76.98883057,38.91023254,-76.98123169,1037,401,92.39598278,62.26708075,17,534,698,380,24758,21,26387,5.25,6596.75,4727.38291,172030.1489,215796.4305,101906.4499,7611314.519,6357.130389,8105774.932,"[[0,180],[5,147],[10,30],[15,13],[20,6],[30,3],[35,3],[40,2],[45,1],[65,1],[80,1],[105,1],[115,1],[120,1],[125,2],[130,1],[140,1],[155,1],[295,1],[310,1],[380,1],[480,1],[665,1],[670,1]]",5150.900857,0,POINT(-76.9812316894531 38.9102325439453)
11001009508,District of Columbia,38.95727158,38.94696045,-76.98574829,-77.00904846,38.95386124,-76.99846649,1037,611,97.18151071,70.88167053,406,3130,2831,3877,16772,21,27016,5.25,6754,108424.136,1033536.254,807664.943,1176818.817,5118108.742,6437.613208,8244552.892,"[[0,268],[5,263],[10,30],[15,11],[20,6],[25,2],[30,5],[35,3],[40,3],[50,1],[60,1],[70,1],[80,1],[85,2],[95,1],[100,2],[105,2],[120,1],[140,1],[190,1],[215,1],[225,1],[230,1],[240,1],[315,1],[375,1]]",5239.088788,0,POINT(-76.9984664916992 38.9538612365723)
11001010400,District of Columbia,38.86069107,38.83568954,-76.98504639,-77.00923157,38.84902573,-76.99951172,1037,778,97.93510324,78.1124498,1380,9480,7154,6363,29565,21,53942,5.25,13485.5,370438.2089,3131791.426,2122309.169,1855328.282,9050456.671,6374.267352,16530323.76,"[[0,351],[5,248],[10,55],[15,29],[20,15],[25,6],[30,4],[35,6],[40,4],[45,1],[50,4],[55,3],[60,7],[65,1],[70,1],[75,2],[80,4],[85,5],[90,3],[95,3],[100,1],[110,2],[115,1],[125,2],[130,2],[140,1],[150,1],[165,1],[185,1],[190,3],[195,1],[200,1],[205,1],[215,1],[270,1],[290,1],[295,1],[355,1],[375,1],[405,1],[980,1]]",10504.36997,5,POINT(-76.99951171875 38.8490257263184)
11001000802,District of Columbia,38.91931915,38.90227127,-77.07801056,-77.1008606,38.91077042,-77.08759308,1037,567,96.4208243,63.77952756,741,6920,2081,3072,9482,22,22296,5.5,5574,199481.07,2198535.377,594716.2039,902213.2084,2861386.452,6529.150592,6756332.311,"[[0,249],[5,208],[10,61],[15,18],[20,5],[25,6],[30,2],[35,2],[40,2],[45,1],[55,1],[60,1],[65,2],[70,2],[85,2],[95,1],[145,1],[155,1],[315,1],[445,1]]",4293.383197,7,POINT(-77.0875930786133 38.9107704162598)
11001000902,District of Columbia,38.9405899,38.91651917,-77.09324646,-77.11975861,38.92799759,-77.10751343,1037,662,98.86749717,75.83046964,635,7465,2922,5001,4953,22,20976,5.5,5244,169886.1815,2353825.974,837289.7382,1503067.941,1483779.225,6553.07666,6347849.06,"[[0,289],[5,266],[10,73],[15,20],[20,7],[25,2],[50,1],[60,2],[185,1],[610,1]]",4033.808172,19,POINT(-77.1075134277344 38.9279975891113)
11001002600,District of Columbia,38.96075058,38.9331398,-77.03639984,-77.05220795,38.94527435,-77.04252625,1037,589,99.25558313,73.625,813,6865,3920,2130,4187,22,17915,5.5,4478.75,218941.2191,2117543.902,1132087.507,587570.085,1244963.329,6606.946552,5301106.041,"[[0,242],[5,242],[10,67],[15,20],[20,11],[25,3],[50,1],[105,1],[175,1],[210,1]]",3368.644193,5,POINT(-77.0425262451172 38.9452743530274)
11001007504,District of Columbia,38.86642075,38.8563118,-76.97281647,-76.98802948,38.86100388,-76.97940826,1037,258,99.46524064,69.35483871,386,1071,1387,1218,8675,22,12737,5.5,3184.25,105146.0436,337283.0151,399733.7715,359210.5178,2621861.041,6781.669385,3823234.389,"[[0,108],[5,73],[10,29],[15,12],[20,5],[25,5],[30,3],[35,5],[45,3],[50,2],[55,4],[60,1],[65,4],[80,1],[95,1],[115,1],[130,1]]",2429.514939,2,POINT(-76.9794082641602 38.8610038757324)
11001007604,District of Columbia,38.87382889,38.85890961,-76.95131683,-76.97142029,38.86608887,-76.96379852,1037,610,98.15880322,71.5123095,168,3928,2465,3562,15934,22,26057,5.5,6514.25,45193.17021,1239574.689,688882.3081,998412.5214,4808072.14,6608.357788,7780134.828,"[[0,250],[5,225],[10,51],[15,27],[20,14],[25,7],[30,7],[35,3],[40,9],[45,2],[50,2],[55,1],[65,1],[70,1],[75,1],[80,3],[90,2],[95,1],[210,1],[270,1],[380,1]]",4943.969392,3,POINT(-76.9637985229492 38.8660888671875)
11001007708,District of Columbia,38.88980103,38.88063049,-76.95308685,-76.97145081,38.88553619,-76.96160126,1037,310,98.25,78.88040712,131,926,844,1232,9517,22,12650,5.5,3162.5,33903.2932,303194.5469,240934.8316,347521.1314,2872205.167,6808.776831,3797758.97,"[[0,129],[5,102],[10,18],[15,11],[20,12],[25,10],[30,15],[35,7],[40,2],[50,2],[60,1],[90,1]]",2413.326314,0,POINT(-76.9616012573242 38.8855361938476)
11001007807,District of Columbia,38.90399933,38.89558029,-76.91287231,-76.92627716,38.89857483,-76.92105103,1037,383,98.98167006,78.80658436,474,2455,1054,1809,12706,22,18498,5.5,4624.5,127403.6417,783819.8868,304961.4393,541155.6366,3872676.165,6599.754858,5630016.769,"[[0,158],[5,134],[10,38],[15,15],[20,10],[25,9],[30,4],[35,5],[40,1],[45,2],[50,1],[55,1],[65,1],[75,1],[160,1],[490,1],[660,1]]",3577.654012,2,POINT(-76.9210510253906 38.8985748291016)
11001009603,District of Columbia,38.89553833,38.88975906,-76.93753815,-76.95675659,38.89183044,-76.94789886,1037,432,95.951417,60.75949367,68,1065,780,480,26221,22,28614,5.5,7153.5,18293.73206,349599.6993,235277.4763,136938.7741,8022454.341,6691.917914,8762564.023,"[[0,189],[5,118],[10,45],[15,10],[20,2],[25,13],[30,7],[35,8],[40,12],[45,6],[50,2],[60,2],[70,1],[80,1],[90,1],[95,1],[100,1],[105,2],[115,1],[130,1],[135,1],[140,1],[145,1],[190,1],[205,1],[225,1],[235,1],[365,1],[535,1]]",5568.264468,0,POINT(-76.9478988647461 38.8918304443359)
11001009801,District of Columbia,38.83758163,38.83095932,-76.98947906,-77.00395203,38.8338356,-76.99638367,1037,147,97.85407725,64.47368421,112,898,313,698,7135,22,9156,5.5,2289,28079.53273,295172.3871,90834.54329,210516.4654,2192218.467,6738.309009,2816821.396,"[[0,65],[5,41],[10,13],[15,10],[20,2],[25,3],[35,2],[40,1],[45,2],[55,1],[65,2],[110,1],[160,2],[215,1],[285,1]]",1789.979103,0,POINT(-76.9963836669922 38.8338356018066)
11001000801,District of Columbia,38.93766022,38.91120911,-77.0791626,-77.10462189,38.92442322,-77.09087372,1037,926,98.28080229,67.49271137,872,14284,3950,6305,14282,23,39693,5.75,9923.25,234412.2124,4524559.995,1133746.009,1816215.379,4315117.536,6843.904285,12024051.13,"[[0,380],[5,349],[10,120],[15,28],[20,10],[25,6],[30,3],[35,2],[40,2],[45,1],[50,1],[55,3],[65,2],[70,3],[75,1],[80,1],[90,1],[95,1],[100,1],[125,1],[130,1],[145,1],[160,1],[195,1],[205,1],[285,1],[295,1],[300,1],[305,1],[455,1]]",7640.811126,9,POINT(-77.0908737182617 38.9244232177734)
11001001500,District of Columbia,38.98723984,38.96036911,-77.03955078,-77.07164764,38.9734993,-77.05407715,1037,1385,98.91304348,66.17295748,806,21525,4842,6273,10150,23,43596,5.75,10899,215917.0414,6582154.748,1362610.052,1777107.877,3026518.256,6797.420844,12964307.97,"[[0,519],[5,668],[10,145],[15,36],[20,10],[25,2],[30,1],[245,1],[400,1],[605,1],[720,1]]",8238.307333,15,POINT(-77.0540771484375 38.9734992980957)
11001005002,District of Columbia,38.91019058,38.90394974,-77.02703857,-77.0319519,38.90727615,-77.02931976,1037,165,93.2,70.81545064,22,399,110,205,9605,23,10341,5.75,2585.25,5942.634509,126699.3313,31107.49213,58606.34951,2898212.437,7407.146948,3120568.244,"[[0,65],[5,50],[10,16],[15,5],[20,6],[25,3],[30,1],[40,5],[45,1],[50,2],[60,2],[70,1],[80,1],[85,1],[90,1],[95,2],[100,1],[170,1],[210,1]]",1982.998267,0,POINT(-77.0293197631836 38.9072761535645)
11001009804,District of Columbia,38.84368896,38.83403015,-76.99350739,-77.00421143,38.83966064,-76.99784088,1037,358,98.66071429,80.99547511,1782,4911,2775,3240,11227,23,23935,5.75,5983.75,492412.2922,1651243.57,809845.5216,952288.2628,3465228.36,7251.298535,7371018.007,"[[0,140],[5,124],[10,29],[15,11],[20,11],[25,9],[30,7],[35,4],[40,5],[45,3],[55,1],[60,2],[75,2],[80,1],[85,1],[95,2],[110,1],[125,1],[250,1],[465,1],[600,1],[640,1]]",4683.991758,0,POINT(-76.9978408813477 38.8396606445313)
11001009811,District of Columbia,38.83095932,38.82126999,-76.99118805,-77.00241852,38.82664871,-76.99845886,1037,349,99.27536232,84.91484185,222,2051,1499,1443,12206,23,17421,5.75,4355.25,59372.29798,684241.6867,443009.3955,417515.1972,3762969.913,6823.989258,5367108.49,"[[0,142],[5,97],[10,31],[15,25],[20,17],[25,14],[30,4],[35,3],[40,3],[45,1],[50,2],[55,1],[65,1],[70,1],[85,1],[100,1],[105,1],[115,1],[130,1],[190,1],[255,1]]",3410.586151,0,POINT(-76.9984588623047 38.8266487121582)
11001009102,District of Columbia,38.92765045,38.90999985,-76.97815704,-77.00141144,38.91873932,-76.98898315,1037,614,95.12195122,62.97435897,971,5256,2407,2145,72939,24,83718,6,20929.5,254782.1759,1718555.143,724392.9658,624381.8411,22528542.17,7498.933667,25850654.3,"[[0,237],[5,194],[10,61],[15,25],[20,19],[25,7],[30,9],[35,3],[40,5],[45,3],[50,1],[55,1],[60,2],[65,1],[70,1],[75,4],[80,2],[85,2],[90,3],[95,4],[115,3],[120,1],[140,1],[145,1],[150,1],[155,2],[160,1],[165,1],[180,2],[190,1],[215,2],[220,1],[260,2],[340,1],[385,1],[400,1],[425,1],[470,1],[515,1],[600,1],[1060,1],[1355,1],[2000,1],[3725,1]]",16427.0731,3,POINT(-76.9889831542969 38.9187393188477)
11001009501,District of Columbia,38.95241165,38.93120956,-76.99443054,-77.01093292,38.94182587,-77.00292969,1037,407,96.40625,65.9643436,474,4208,5076,5883,26398,24,42039,6,10509.75,125935.8326,1384528.815,1431071.131,1725989.656,8000670.784,7248.251318,12668196.22,"[[0,175],[5,85],[10,26],[15,22],[20,15],[25,9],[30,11],[35,7],[40,1],[45,3],[55,6],[60,2],[65,4],[70,4],[75,3],[80,3],[85,2],[90,2],[95,1],[100,1],[110,2],[120,3],[125,1],[130,2],[135,2],[150,1],[155,1],[160,1],[175,1],[180,1],[200,1],[205,1],[230,1],[235,1],[245,1],[255,1],[275,1],[335,1],[430,1],[740,1]]",8050.139969,9,POINT(-77.0029296875 38.9418258666992)
11001009901,District of Columbia,38.88362885,38.8662796,-76.94577026,-76.96492004,38.87534714,-76.9553299,1037,752,99.45945946,81.73913043,1651,11088,3752,4724,5534,24,26749,6,6687.25,439009.6057,3479444.621,1066778.665,1353077.411,1650594.226,7402.322742,7988904.529,"[[0,236],[5,342],[10,118],[15,44],[20,2],[25,3],[50,1],[75,1],[85,1],[140,1],[165,1],[280,1],[375,1]]",5076.634317,5,POINT(-76.9553298950195 38.8753471374512)
11001011100,District of Columbia,38.93519974,38.89707184,-76.94386292,-76.97910309,38.91611862,-76.96649933,1037,1395,98.27968923,78.76905703,1713,12953,5310,9710,144235,24,173921,6,43480.25,456724.0648,4150167.622,1511504.037,2822888.707,44443752.31,7181.604553,53385036.74,"[[0,531],[5,508],[10,136],[15,33],[20,17],[25,13],[30,10],[35,9],[40,10],[45,7],[50,5],[55,2],[60,7],[65,8],[70,3],[75,3],[80,2],[85,3],[90,1],[95,3],[100,4],[110,4],[115,4],[120,4],[130,2],[135,2],[140,2],[145,2],[150,3],[155,2],[160,2],[165,2],[175,2],[180,2],[185,1],[195,2],[205,1],[220,2],[225,1],[230,2],[235,2],[240,2],[245,1],[250,2],[255,1],[265,2],[270,1],[285,1],[300,1],[305,1],[315,1],[325,1],[365,2],[375,1],[390,1],[395,1],[425,1],[440,1],[455,1],[520,1],[630,1],[825,1],[880,1],[900,1],[995,1],[1060,2],[1160,1],[1295,1],[1410,1],[1530,1],[1905,1],[2450,1]]",33924.08916,10,POINT(-76.9664993286133 38.9161186218262)
11001001600,District of Columbia,38.99554825,38.97198105,-77.02642822,-77.05177307,38.98449707,-77.03782654,1037,1317,99.3498818,78.34622249,1542,19250,7395,9415,9990,25,47592,6.25,11898,410527.7007,6042310.663,2122587.499,2724572.373,2983919.232,7595.38584,14283917.47,"[[0,424],[5,571],[10,172],[15,72],[20,32],[25,9],[30,6],[35,10],[40,5],[45,2],[50,2],[55,1],[60,1],[70,2],[75,1],[85,2],[100,1],[130,1],[155,1],[195,1],[205,1]]",9076.867215,14,POINT(-77.0378265380859 38.9844970703125)
11001004100,District of Columbia,38.92129898,38.90962982,-77.0461731,-77.05908966,38.91565323,-77.05204773,1037,434,97.76,71.03109656,409,3244,1415,1444,13218,25,19730,6.25,4932.5,109739.2194,1043570.706,406201.4891,411034.5915,4004793.328,7229.866541,5975339.334,"[[0,180],[5,127],[10,44],[15,35],[20,11],[25,3],[30,7],[35,3],[40,3],[45,3],[50,3],[55,6],[60,1],[65,1],[70,2],[85,1],[90,2],[110,1],[250,1]]",3797.092907,3,POINT(-77.0520477294922 38.9156532287598)
11001007502,District of Columbia,38.86307907,38.8503418,-76.96195984,-76.9752121,38.85663223,-76.96955109,1037,386,98.17767654,89.55916473,2161,4941,4091,3888,11812,25,26893,6.25,6723.25,580150.4267,1615943.632,1241235.977,1144183.73,3596452.641,7573.266229,8177966.407,"[[0,134],[5,134],[10,44],[15,7],[20,10],[25,4],[30,8],[35,1],[40,7],[45,2],[50,2],[55,3],[60,4],[65,2],[70,1],[75,2],[80,3],[85,1],[90,3],[95,4],[105,1],[110,2],[150,2],[170,1],[195,1],[210,1],[275,1],[315,1]]",5196.775698,8,POINT(-76.9695510864258 38.856632232666)
11001007603,District of Columbia,38.86558914,38.85190964,-76.94676208,-76.96819305,38.85910797,-76.9585495,1037,727,98.87387387,82.80182232,639,9695,4721,6690,6802,25,28547,6.25,7136.75,170246.3649,3085093.509,1330384.472,1909619.936,2075447.44,7505.479559,8570791.722,"[[0,246],[5,309],[10,92],[15,28],[20,2],[25,9],[30,9],[35,5],[40,11],[45,2],[50,3],[55,3],[60,1],[65,1],[70,2],[80,2],[170,1],[320,1]]",5446.400721,6,POINT(-76.9585494995117 38.8591079711914)
11001010300,District of Columbia,38.98450851,38.96992111,-77.0187912,-77.03636932,38.97614288,-77.02720642,1037,628,98.15270936,78.79548306,1340,7330,4010,5485,22967,25,41132,6.25,10283,358438.9958,2374612.163,1154734.655,1557932.537,7005487.226,7272.030566,12451205.58,"[[0,228],[5,238],[10,103],[15,18],[20,3],[25,4],[30,1],[35,3],[40,1],[45,5],[50,3],[55,2],[60,1],[65,1],[75,1],[80,2],[105,1],[110,2],[115,1],[145,2],[160,1],[170,1],[225,1],[270,1],[305,1],[550,1],[765,1],[1900,1]]",7912.25096,5,POINT(-77.0272064208984 38.9761428833008)
11001003700,District of Columbia,38.92668152,38.91912842,-77.03183746,-77.03649902,38.92286682,-77.03433228,1037,209,95.81881533,76,160,934,563,871,12499,26,15027,6.5,3756.75,43754.29806,307705.0758,162243.7994,253382.4476,3783310.736,7617.671155,4550396.357,"[[0,74],[5,56],[10,17],[15,12],[20,10],[25,6],[30,5],[35,2],[40,3],[45,6],[50,1],[55,1],[60,2],[70,2],[75,4],[85,2],[95,2],[110,1],[135,1],[145,1],[235,1]]",2891.597743,0,POINT(-77.0343322753906 38.9228668212891)
11001007404,District of Columbia,38.85425186,38.8445015,-76.97283173,-76.99247742,38.85031128,-76.98203278,1037,421,97.92960663,89.00634249,1698,8716,5313,5231,6285,26,27243,6.5,6810.75,444013.0423,2923278.335,1598321.143,1499034.884,1933140.69,8160.843359,8397788.094,"[[0,155],[5,122],[10,66],[15,21],[20,15],[25,6],[30,4],[35,1],[40,3],[45,2],[50,3],[70,2],[75,3],[80,2],[85,4],[95,3],[100,1],[120,1],[125,1],[140,1],[145,1],[165,1],[300,2],[655,1]]",5336.463726,3,POINT(-76.9820327758789 38.8503112792969)
11001007709,District of Columbia,38.88201141,38.87108994,-76.95886993,-76.9781723,38.87737274,-76.96788025,1037,350,98.16326531,72.76507277,67,1887,727,1007,12310,26,15998,6.5,3999.5,18115.5257,605256.9691,211184.3335,282946.2826,3753457.829,7899.726099,4870960.939,"[[0,124],[5,132],[10,59],[15,11],[20,5],[25,2],[30,3],[35,2],[40,1],[45,1],[50,2],[55,1],[60,1],[65,1],[70,1],[125,1],[170,1],[195,1],[445,1]]",3095.303915,1,POINT(-76.9678802490234 38.8773727416992)
